,20,1,20-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,PP,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,20,1,20-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,PP,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,20,1,20-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,PP,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,20,1,20-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,PP,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,20,1,20-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,PP,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,20,1,20-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,20,1,20-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,1,20-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,21,19,21-19,21-19,III,1,44,10,2,b,,PARAUL LUNGSOR,10,KM,226.0,DA,BH,BULZ,,22,40,54.2,46,49,54.2,1975,,,,1,0,226.00,1.5,5.0,0.1,M,M,,0,0%,20%,10,80%,0,0.0,0,0.0,0,0.0,0,0.0,3%,15%,5,30%,5,30%,,,,,,,,,,,,,,,70%,80%,0%,,,,DA,,DA,E1,VE,,,,RI,VE,,,,3,5,65.2
2009,21,28,21-28,21-28,III,1,44,10,2,b,a,RAVENA I,1,KM,22.0,DA,BH,BULZ,,22,40,48.2,46,49,24.4,1976,,,,1,0,10.00,0.5,2.0,0.1,M,M,,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,60%,0%,0,0%,0,0%,,,,,,,,,,,,,,,10%,90%,0%,DA,,,,,DA,E1,E5,VE,,,RI,VE,,,,1,3,48.6
,21,28,21-28,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,1,6.00,0.5,2.0,0.1,M,M,M,0,0%,90%,20,10%,0,0.0,0,0.0,0,0.0,0,0.0,50%,0%,0,0%,0,0%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,100%,0%,0%,10,60%,0%,0%,0%,,,,,,,,,,,,,,,,,,,
,21,28,21-28,,,,,,,,,,,, ,,,,,,,,,,,,,,,3,0,6.00,0.5,4.0,0.1,M,M,,0,0%,80%,20,20%,0,0.0,0,0.0,0,0.0,0,0.0,80%,10%,0,0%,0,0%,,,,,,,,,,,,,,,10%,20%,0%,,,,,,,,,,,,,,,,,,,
2009,22,30,22-30,22-30,III,1,44,14,1,a,,PARAUL PLESA,10,KBPR,64.0,DA,BH,BOROD,,22,39,7.1,47,2,24.8,1981,,,,1,0,10.00,1.5,2.0,0.2,M,M,,0,0%,40%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,25%,10%,0,0%,0,0%,,,,,,,,,,,,,,,0%,0%,0%,,,,DA,,DA,E1,E5,,,,,,,,,3,5,70.2
,22,30,22-30,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,0,54.00,1.0,1.0,0.8,M,PP,,0,0%,0%,30,90%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,,,,,,,,,,,,,,,0%,0%,0%,,,,,,,,,,,,,,,,,,,
2009,22,37,22-37,22-37,III,1,44,14,1,b,,PARAUL MESA,10,KBPR,77.0,DA,BH,BOROD,,22,38,53.9,47,2,22.4,1981,,,,1,1,9.00,1.5,2.0,0.8,M,PP,M,0,0%,100%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,50%,70%,0,0%,0,0%,1,0.0,0.0,0.5,100%,0,0.0,0,0.0,0%,0%,50%,0,0%,0%,0%,0%,,,DA,,,DA,E5,E1,,,,,,,,,3,5,51
,22,37,22-37,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,0,68.00,1.5,1.0,0.8,M,PP,,0,0%,0%,30,70%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,,,,,,,,,,,,,,,0%,0%,0%,,,,,,,,,,,,,,,,,,,
2009,22,49,22-49,22-49,III,1,44,14,1,c,,PARAUL BLIDARU,10,KM,82.0,DA,BH,BOROD,,22,38,32.8,47,2,15.8,1980,,,,1,0,8.00,1.2,2.0,0.2,M,M,M,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,1,0.0,0.0,0.5,100%,0,0.0,0,0.0,0%,0%,0%,0,0%,10%,80%,0%,,,,DA,,DA,E1,E5,P6,,,RI,,,,,4,5,82
,22,49,22-49,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,0,74.00,1.2,1.0,0.2,M,M,M,0,0%,5%,30,5%,0,0.0,0,0.0,0,0.0,5,1.0,0%,0%,0,0%,0,0%,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,5%,20%,0%,,,,,,,,,,,,,,,,,,,
2011,25,3,25-3,25-3,IV,1,117,C,,,,PARAUL BORNA 161/II,1,KB,95.0,DA,HD,PUI,,23,16,42.0,45,34,1.5,2004,,,,1,4,95.00,1.0,1.0,0.2,B,B,,0,0%,0%,5,10%,0,0.0,1,1.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,,,,,,,,,,,,,,,0%,0%,0%,DA,,,,,DA,VE,E5,,,,,,,,,5,5,96.4
2011,25,5,25-5,25-5,IV,1,117,D,,,,PARAUL BORNA 175,1,KB,43.0,DA,HD,PUI,,23,15,56.6,45,33,33.2,2004,,,,1,4,43.00,1.0,1.5,0.2,B,B,,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,,,,,,,,,,,,,,,0%,0%,0%,,DA,,,,DA,,,,,,,,,,,5,5,100
2011,25,8,25-8,25-8,IV,1,117,F,,,,PARAUL COPACIOASA,1,KB,80.0,DA,HD,PUI,,23,15,22.7,45,32,37.8,2004,,,,1,15,80.00,1.0,1.0,0.2,B,B,,0,0%,5%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,,,,,,,,,,,,,,,0%,0%,0%,,,,DA,,DA,E4,E5,,,,,,,,,4,5,86.6
2011,25,10,25-10,25-10,IV,1,117,G,,,,PARAUL DREPTULUI,1,KB,180.0,DA,HD,PUI,,23,14,47.5,45,32,27.4,1965,,,,1,7,150.00,1.0,1.0,0.2,M,M,M,0,0%,15%,5,85%,3,10.0,0,0.0,5,12.0,0,0.0,15%,10%,5,10%,5,15%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,10,10%,0%,0%,0%,,,,DA,,DA,UZ,E5,RI,,,,,,,,4,5,70.5
,25,10,25-10,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,0,30.00,1.0,2.0,0.2,M,M,M,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,2%,4%,0%,5,5%,80%,100%,0%,,,,,,,,,,,,,,,,,,,
,25,10,25-10,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,25,10,25-10,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,25,10,25-10,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,25,10,25-10,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,10%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,25,10,25-10,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,10,5%,,,,,,,,,,,,,,,,,,,,,,
2011,25,12,25-12,25-12,IV,1,117,H,,,,RAVENA PARCELA 158,1,KM,11.0,DA,HD,PUI,,23,14,41.9,45,32,27.6,1965,,,,1,1,11.00,0.7,1.0,0.2,M,M,M,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,1%,100%,100%,DA,,,,,DA,VE,RI,,,,,,,,,5,3,100
2011,25,14,25-14,25-14,IV,1,117,I,,,,PARAUL BORNA 309,1,KM,36.0,DA,HD,PUI,,23,13,13.0,45,32,19.7,1965,,,,1,0,6.00,0.7,2.0,0.2,M,M,M,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,50%,50%,0,0%,0,0%,1,0.5,1.0,0.0,0%,0,0.0,1,1.0,0%,0%,0%,30,30%,50%,100%,80%,,DA,,,,DA,A1,UZ,VE,,,,,,,,3,5,77.8
,25,14,25-14,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,1,30.00,0.7,1.0,0.2,M,M,M,0,0%,0%,0,0%,3,15.0,0,0.0,0,0.0,0,0.0,0%,0%,5,100%,5,100%,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,100%,90%,0%,,,,,,,,,,,,,,,,,,,
2011,25,16,25-16,25-16,IV,1,117,J,,,,RAVENA PARCELA 164,1,KB,60.0,DA,HD,PUI,,23,13,2.3,45,31,42.7,2004,,,,1,0,60.00,1.2,1.0,0.1,B,B,,0,0%,0%,5,30%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,,,,,,,,,,,,,,,1%,10%,0%,,DA,,,,DA,,,,,,,,,,,5,5,93.8
2011,25,18,25-18,25-18,IV,1,117,K,,,,PARAUL BORNA 378,1,KM,50.0,DA,HD,PUI,,23,12,29.3,45,30,26.3,1965,,,,1,1,10.00,1.3,1.0,0.2,M,M,M,0,0%,0%,5,30%,0,0.0,0,0.0,0,0.0,0,0.0,2%,1%,5,20%,5,20%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,10%,0,0%,40%,30%,0%,,,,,DA,DA,UZ,E1,E5,VE,RI,,,,,,3,5,59.9
,25,18,25-18,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,1,20.00,0.7,1.0,0.2,M,M,M,0,0%,0%,5,40%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,5,5%,5,5%,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,1%,1%,5%,5,10%,30%,30%,0%,,,,,,,,,,,,,,,,,,,
,25,18,25-18,,,,,,,,,,,, ,,,,,,,,,,,,,,,3,1,20.00,0.7,2.0,0.2,M,M,M,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,5,10%,5,10%,3,0.0,0.0,1.5,100%,0,0.0,0,0.0,100%,100%,100%,0,0%,25%,100%,0%,,,,,,,,,,,,,,,,,,,
2011,26,4,26-4,26-4,IV,1,117,7,a,,,Paraul B 187 Raul Barbat,1,KB,13.0,DA,HD,Pui,,22,56,41.3,45,22,23.6,2004,,,,1,2,13.00,1.8,1.5,0.2,B,B,B,0,0%,0%,30,80%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,5,30%,5,30%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,10,100%,0%,0%,0%,DA,DA,,,,DA,E1,E5,,,,,,,,,2,4,73.5
,26,4,26-4,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,10,100%,,,,,,,,,,,,,,,,,,,,,,
2011,26,8,26-8,26-8,IV,1,117,7,c,,,Paraul Beligu Raul Barbat,1,KB,20.0,DA,HD,Pui,,23,0,10.5,45,25,9.2,2004,,,,1,3,5.00,1.0,1.5,0.2,B,B,B,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,5,30%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,0%,0%,0%,DA,DA,,,,DA,E1,E5,,,,VE,RI,,,,4,4,89.5
,26,8,26-8,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,2,15.00,1.5,3.0,0.2,B,B,B,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,10%,0,0%,0,0%,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,50%,80%,0%,,,,,,,,,,,,,,,,,,,
,26,8,26-8,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,26,8,26-8,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,26,8,26-8,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
2011,26,17,26-17,26-17,IV,1,117,7,f,,,Paraul u.a.70 Raul Barbat,1,KB,15.0,DA,HD,Pui,,23,3,20.6,45,23,19.1,2004,,,,1,1,15.00,1.2,5.0,0.2,B,B,B,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,5%,0,0%,0,0%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,0%,0%,0%,DA,,,,,Nu,E1,E5,,,,,,,,,5,5,91.6
2011,27,1,27-1,27-1,IV,1,117,14,2,a,,Ravena u.a. 171 Raul Mare Strei,1,KM,120.0,DA,HD,Riu de Mori,,22,45,28.8,45,18,59.3,2004,,,,1,0,20.00,1.0,2.0,0.2,M,M,M,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,0%,0%,0%,DA,,,,,NU,,,,,,,,,,,5,5,100
,27,1,27-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,9,100.00,1.0,2.0,0.2,M,M,M,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,
,27,1,27-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,27,1,27-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,27,1,27-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,27,1,27-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,27,1,27-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,27,1,27-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,27,1,27-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
2010,37,9,37-9,37-9,IV,1,81,13,1,G,,PARAUL BORNA 175,1,KM,50.5,DA,AB,BISTRA,,23,10,16.3,46,27,58.7,2003,,,,1,0,8.50,1.0,0.8,0.2,M,M,,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,,,,,,,,,,,,,,,0%,0%,0%,,,DA,,,DA,UZ,RI,,,,RI,,,,,5,5,96.7
,37,9,37-9,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,0,42.00,1.0,1.0,0.2,M,M,,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,1%,0%,0,0%,0,0%,,,,,,,,,,,,,,,15%,1%,0%,,,,,,,,,,,,,,,,,,,
2010,37,11,37-11,37-11,IV,1,81,13,1,H,,PARAUL BORNA 244,1,KM,20.1,DA,AB,BISTRA,,23,10,6.5,46,27,57.0,2000,,,,1,0,20.10,1.1,1.5,0.2,M,M,,0,0%,10%,20,15%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,20,2%,5,2%,,,,,,,,,,,,,,,5%,40%,0%,DA,,,,,DA,E1,E5,,,,UZ,RI,,,,4,5,78.9
2010,37,13,37-13,37-13,IV,1,81,13,1,I,,PARAUL BORNA 169,1,KM,24.3,DA,AB,BISTRA,,23,9,1.2,46,27,31.6,2000,,,,1,1,24.30,1.0,1.0,0.2,M,M,M,0,0%,5%,20,5%,2,2.0,0,0.0,2,1.5,0,0.0,0%,0%,0,0%,0,0%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,0%,0%,0%,,DA,,,,DA,E5,,,,,,,,,,4,5,85.4
2010,37,15,37-15,37-15,IV,1,81,13,1,J,,PARAUL HODOBII,1,KM,92.6,DA,AB,BISTRA,,23,6,51.6,46,26,25.3,2000,,,,1,0,92.60,1.5,0.9,0.2,M,M,,0,0%,3%,0,0%,3,10.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,,,,,,,,,,,,,,,0%,0%,0%,DA,,,,,DA,E5,,,,,,,,,,4,5,89.4
2010,37,17,37-17,37-17,IV,1,81,13,1,A,,PARAUL POIENITEI,10,KM,95.0,DA,AB,BISTRA,,23,6,24.2,46,26,10.1,1967,,,,1,5,95.00,0.8,0.7,0.2,M,M,M,0,0%,40%,20,30%,0,0.0,0,0.0,0,0.0,0,0.0,65%,60%,0,0%,0,0%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,100%,0,0%,70%,80%,0%,,,,DA,,DA,E1,UZ,,,,RI,,,,,2,4,32
,37,17,37-17,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,20%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,37,17,37-17,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,70%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,37,17,37-17,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,60%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,37,17,37-17,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,50%,0,0%,,,,,,,,,,,,,,,,,,,,,,
2010,37,25,37-25,37-25,IV,1,81,13,1,B,,PARAUL BREABAN,10,KM,30.0,DA,AB,BISTRA,,23,6,22.8,46,26,9.1,1967,,,,1,0,14.00,1.0,1.0,0.5,M,M,M,0,0%,100%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,90%,100%,0,0%,0,0%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,10%,0,0%,0%,0%,0%,,DA,,,,DA,A1,UZ,,,,RI,,,,,3,3,43.5
,37,25,37-25,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,2,16.00,1.0,1.0,0.5,M,M,M,0,0%,5%,0,0%,3,6.0,0,0.0,2,8.0,5,5.0,0%,0%,0,0%,0,0%,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,3%,0,0%,10%,30%,0%,,,,,,,,,,,,,,,,,,,
2010,37,32,37-32,37-32,IV,1,81,13,1,C,,PARAUL POIENII,10,KM,53.0,DA,AB,BISTRA,,23,6,21.8,46,25,59.8,1967,,,,1,2,53.00,1.2,1.5,0.2,M,M,M,0,0%,0%,30,80%,5,10.0,0,0.0,7,12.0,0,0.0,2%,3%,0,0%,0,0%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,10%,0,0%,10%,10%,0%,,,DA,,,DA,E1,,,,,RI,,,,,3,5,71.2
,37,32,37-32,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,2%,0,0%,,,,,,,,,,,,,,,,,,,,,,
2010,37,37,37-37,37-37,IV,1,81,13,1,D,,PARAUL BRAZI,10,KM,48.0,DA,AB,BISTRA,,23,6,35.4,46,25,8.5,1967,,,,1,0,5.00,1.0,1.0,0.2,M,M,M,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,10%,20,30%,5%,100%,20%,,DA,,,,DA,A1,UZ,VE,,,VE,,,,,3,5,70.9
,37,37,37-37,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,2,43.00,1.0,1.0,0.3,M,M,M,0,0%,0%,20,30%,0,0.0,0,0.0,0,0.0,0,0.0,10%,20%,10,15%,10,20%,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,15%,20,35%,5%,30%,0%,,,,,,,,,,,,,,,,,,,
2010,37,42,37-42,37-42,IV,1,81,13,1,E,,PARAUL SCREDELULUI,10,KM,10.5,DA,AB,BISTRA,,23,6,14.0,46,24,25.8,1967,,,,1,0,10.50,1.7,2.0,0.0,M,M,,0,0%,35%,20,40%,0,0.0,0,0.0,0,0.0,0,0.0,15%,5%,0,0%,0,0%,,,,,,,,,,,,,,,0%,0%,0%,,,DA,,,DA,E5,RI,UZ,,,,,,,,3,4,58.1
2010,38,1,38-1,38-1,IV,1,81,24,,,,Paraul Targului Salciua,10,KM,340.0,DA,AB,Salciua,,23,24,25.0,46,23,36.0,1952,,,,1,12,312.00,1.1,3.0,1.0,M,M,M,0,0%,0%,10,30%,0,0.0,0,0.0,0,0.0,0,0.0,5%,5%,4,10%,4,10%,1,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,5%,5%,0%,DA,DA,DA,DA,DA,DA,UZ,VE,,,,VE,,,,,3,5,83.3
,38,1,38-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,2,3,28.00,1.0,8.0,1.0,M,M,M,0,0%,0%,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,2,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,10%,0,0%,30%,100%,0%,,,,,,,,,,,,,,,,,,,
,38,1,38-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,10%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,38,1,38-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,38,1,38-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,10%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,38,1,38-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,38,1,38-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,38,1,38-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,10%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,38,1,38-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,38,1,38-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
,38,1,38-1,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,
