2010,1.2,11,1.2-11,I,1,1,8,a,,,Pr. Catarama,60,BCF,5.0,DA,MM,Viseul de Sus,,24,47,55.9,47,44,10.5,1982,,,,5.0,2.0,14.0,31.0,PC,14.0,15.0,D,,,CBG,B,B,,B,B,0.0,0.0,0.0,0%,0,0.0,0,0.0,2,7.0,0,0.0,3%,0%,0%,0,0%,0,0%,0%,4,17,,0,0%,1,14.0,0,0.0,2,14.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,0.0,0%,1,3.0,0,0.0,0%,0%,0%,0,0%,10%,30%,100%,5.0,M,0,0,0%,DA,DA,DA,DA,DA,DA,E5,E1,,,,E1,TS,,,,VE,RI,,,,4,5,87.4,,,,,,,,,,
2010,1.2,12,1.2-12,I,1,1,8,a,,,Pr. Catarama,61,B,1.0,DA,MM,Viseul de Sus,,24,47,54.8,47,43,53.2,2000,,,,1.0,1.2,18.0,26.0,GR,3.5,18.0,N,,,B,B,B,,B,,0.0,0.0,0.5,50%,1,18.0,0,0.0,0,0.0,0,0.0,5%,0%,0%,0,0%,0,0%,60%,,,,10,40%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,NU,,,,1.0,50%,,,,,,,,,,5%,5%,10%,1.0,G,0,0,0%,DA,DA,DA,DA,DA,NU,E2,E5,E1,,,E2,E1,P6,,,RI,,,,,3,5,62.5,,,,,,,,,,
2010,1.2,13,1.2-13,I,1,1,8,a,,,Pr. Catarama,62,B,1.0,DA,MM,Viseul de Sus,,24,47,55.5,47,43,50.5,2000,,,,1.0,1.9,9.0,17.0,GR,5.0,9.0,N,,,B,B,B,,B,,0.0,0.0,1.5,90%,0,0.0,0,0.0,0,0.0,0,0.0,5%,0%,0%,2,50%,0,0%,80%,,,,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,NU,,,,1.8,100%,,,,,,,,,,5%,10%,10%,1.0,G,0,0,0%,DA,DA,DA,DA,DA,NU,E2,E1,,,,E2,E1,P6,,,RI,,,,,3,5,43.6,,,,,,,,,,
2010,1.2,14,1.2-14,I,1,1,8,a,,,Pr. Catarama,63,B,1.0,DA,MM,Viseul de Sus,,24,47,56.2,47,43,48.5,2000,,,,1.0,1.5,7.5,17.0,GR,5.5,9.5,N,,,B,B,B,,B,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,2%,0%,0%,0,0%,0,0%,0%,,,,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,NU,,,,0.0,0%,,,,,,,,,,5%,50%,100%,1.0,G,0,0,0%,DA,DA,,,,NU,VE,,,,,,,,,,VE,RI,,,,5,5,93.8,,,,,,,,,,
2010,1.2,15,1.2-15,I,1,1,8,a,,,Pr. Catarama,64,B,2.5,DA,MM,Viseul de Sus,,24,47,54.9,47,43,47.7,2000,,,,2.5,1.3,7.0,17.0,GFE,7.0,9.0,N,,,B,B,B,,B,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,20%,0%,0%,0,0%,0,0%,80%,,,,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,NU,,,,0.5,70%,,,,,,,,,,20%,20%,60%,2.5,G,0,0,0%,DA,DA,DA,,,NU,E1,VE,E2,,,E2,VE,,,,VE,RI,,,,4,5,60.9,,,,,,,,,,
2010,1.1,30,1.1-30,I,1,1,8,b,a,,Pr. Fratele Dracului,10,B,"0/2,0",DA,MM,Viseul de Sus,,24,46,28.8,47,43,50.6,1983,,,,0.0,1.3,11.0,40.0,GR,2.0,13.0,N,,,B,B,M,,B,,0.0,0.0,0.5,100%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,100%,30,100%,0,0%,100%,,,,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,100%,100%,0,0%,0,0%,NU,,,,0.0,0%,,,,,,,,,,20%,0%,0%,,,0,1,0%,DA,DA,DA,DA,,NU,VE,E2,,,,E2,,,,,,,,,,2,1,21.2,,,,,,,,,,
2010,1.1,31,1.1-31,I,1,1,8,b,a,,Pr. Fratele Dracului,20,BCF,5.0,DA,MM,Viseul de Sus,,24,46,28.2,47,43,50.4,1983,,,,5.0,1.0,11.0,30.0,PC,10.0,11.0,N,,,CBG,CBG+B,B,,PP,PP,3.0,3.0,0.0,0%,0,0.0,0,0.0,0,0.0,2,4.0,0%,0%,0%,10,20%,0,0%,0%,,,,0,0%,1,5.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,1.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,100%,100%,100%,5.0,G,3,3,0%,DA,DA,DA,DA,DA,DA,VE,TS,E4,,,E5,,,,,VE,E4,,,,4,5,59.5,,,,,,,,,,
2010,1.1,1,1.1-1,I,1,1,8,b,,,Valea Ivascoaia,10,B,0.5,DA,MM,Viseul de Sus,,24,47,4.5,47,44,49.6,1986,,,,1.0,1.0,13.0,21.0,GR,3.0,15.0,N,,,B,B,B,,,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,3,100%,0,0%,0%,,,,5,100%,,,,,,,,,,,,,,,NU,,,,1.0,100%,,,,,,,,,,30%,25%,30%,0.5,F,0,0,20%,DA,DA,,,,DA,E1,,,,,E1,P6,,,,RI,,,,,4,5,83.7,,,,,,,,,,
2010,1.1,2,1.1-2,I,1,1,8,b,,,Valea Ivascoaia,20,B,0.5,DA,MM,Viseul de Sus,,24,47,1.4,47,44,46.1,1986,,,,0.5,1.5,12.0,26.0,GR,3.0,13.0,N,,,B,B,M,,,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,5,2%,0,0%,10%,,,,3,100%,,,,,,,,,,,,,,,NU,,,,0.8,50%,,,,,,,,,,10%,5%,15%,0.5,F,2,3,50%,DA,DA,DA,,,DA,E1,,,,,E1,E2,,,,,,,,,4,5,84.7,,,,,,,,,,
2010,1.1,3,1.1-3,I,1,1,8,b,,,Valea Ivascoaia,21,B,0.5,DA,MM,Viseul de Sus,,24,47,0.8,47,44,45.1,2000,,,,0.5,1.5,14.0,26.0,GR,1.5,17.0,N,,,B,B,B,,,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,0,0%,0%,,,,0,0%,,,,,,,,,,,,,,,NU,,,,0.0,0%,,,,,,,,,,5%,70%,100%,0.5,M,2,0,80%,DA,DA,,,,DA,,,,,,,,,,,P4,,,,,5,5,100,,,,,,,,,,
