2009,II,1,24,4,2,a,a,20,BPR,15,20,,,91.2
2009,II,1,24,4,2,a,,10,B,5,1,0,0,97
2009,II,1,24,4,2,a,,20,BPR,0,0,,,86.6
2009,II,1,24,4,2,a,,30,BPR,0,0,7,20,73.6
2009,II,1,24,4,2,b,,1,B,0,0,0,0,93
2009,II,1,24,4,2,b,,2,B,5,2,0,0,80.6
2009,II,1,24,4,2,b,,3,B,0,0,0,0,91.5
2009,II,1,24,4,2,b,,10,BCF,0,0,,,73
2009,II,1,24,4,2,b,,20,BCF,2,10,,,85.9
2009,II,1,24,4,2,b,,30,BCF,3,10,,,89.2
2009,II,1,24,4,2,b,,40,BCF,0,0,7,10,88.1
2009,II,1,24,4,2,b,,50,BCF,0,0,10,30,74.7
2009,II,1,24,4,2,c,,11,B,10,35,,,72.7
2009,II,1,24,4,2,c,,20,BPR,0,0,,,72
2009,II,1,24,4,2,c,,21,B,10,35,,,55.7
2009,II,1,24,4,2,c,,30,BPR,0,0,,,76.5
2009,II,1,24,4,2,c,,31,B,15,90,,,79.1
2009,II,1,24,4,2,c,,40,BPR,0,0,,,71.8
2009,II,1,24,4,2,c,,41,B,20,80,10,10,57.4
2009,II,1,24,4,2,c,,50,BPR,10,20,,,76.9
2009,II,1,24,4,2,c,,51,B,15,30,5,30,57.3
2009,II,1,24,4,2,c,,60,BPR,0,0,,,75.5
2009,II,1,24,4,2,c,,61,B,10,35,15,60,71.3
2009,II,1,24,4,2,c,,70,BPR,0,0,,,70
2009,II,1,24,4,2,c,,80,BPR,0,0,,,55.3
2009,II,1,24,4,2,c,,81,B,15,70,,,78.8
2009,II,1,24,4,2,c,,90,BPR,0,0,,,49.9
2009,II,1,24,4,2,c,,100,BCF,0,0,0,0,73.2
2009,II,1,24,4,2,c,,110,BCF,0,0,0,0,100
2009,II,1,24,4,2,,,10,BPR,5,15,,,83.3
2009,II,1,24,4,2,,,20,BCF,3,5,,,71.4
2009,II,1,24,4,2,,,30,BCF,0,0,,,75.5
2009,II,1,24,4,2,,,40,BCF,3,5,,,81.9
2009,II,1,24,4,2,,,50,BCF,0,0,,,87.1
2009,II,1,24,4,2,,,60,BPR,5,10,,,63.7
2009,II,1,24,4,2,,,80,BCF,15,10,,,63.5
2009,II,1,24,4,2,,,90,BCF,3,1,8,30,53.3
2009,II,1,24,4,2,,,91,B,5,100,,,55.8
2009,II,1,24,4,2,,,100,BCF,20,10,2,10,72.9
2009,II,1,24,4,2,,,110,BCF,3,5,,,75.1
2009,II,1,24,4,2,,,120,BPR,10,20,3,10,74.8
2009,II,1,24,4,2,,,130,BPR,0,0,10,55,58.9
2009,II,1,24,4,2,,,140,BCF,5,20,20,50,67.7
2009,II,1,24,4,2,,,141,B,15,90,,,81.3
2009,II,1,24,4,2,,,150,BCF,0,0,,,74.4
2009,II,1,24,4,2,,,160,BCF,0,0,,,76.6
2009,II,1,27,a,,,,20,M,10,30,10,30,80.5
2009,II,1,27,a,,,,30,M,0,0,0,0,77.9
2009,II,1,27,a,,,,40,M,10,5,0,0,97.1
2009,II,1,27,a,,,,50,MF,3,5,0,0,88.8
2009,II,1,27,a,,,,51,M,0,0,40,100,53.7
2009,II,1,27,a,,,,60,M,0,0,0,0,52.6
2009,II,1,27,a,,,,70,M,7,60,0,0,62.6
2009,II,1,27,a,,,,80,M,5,10,0,0,77.9
2009,II,1,27,a,,,,90,MF,0,0,5,60,85.3
2009,II,1,27,a,,,,100,M,10,40,0,0,25.9
2009,II,1,27,a,,,,110,M,10,50,20,40,44
2009,II,1,27,a,,,,120,MF,0,0,5,20,92.5
2009,II,1,31,6,,,,11,B,0,0,,,82.7
2009,II,1,31,6,,,,12,B,0,0,,,82.7
2009,II,1,31,6,,,,13,B,0,0,,,81.7
2009,II,1,31,6,,,,14,B,0,0,,,91.5
